case_key,case_id,case_name,application_numbers,application_numbers_count,primary_application_number,judgment_date_raw,judgment_year,hudoc_itemid,hudoc_importance_level,hudoc_importance_bucket,is_key_case,convention_articles,keywords,respondent_states,summary_text,citation_example,all_citation_variants_count,snapshots_count,guides_count,guide_ids,guide_titles,first_seen_snapshot_timestamp,last_seen_snapshot_timestamp,first_seen_snapshot_pdf,last_seen_snapshot_pdf,hudoc_match_status,hudoc_match_method,hudoc_query_value,hudoc_query_result_count,hudoc_docname,hudoc_appno,hudoc_doctype,hudoc_languageisocode,hudoc_kpdate,hudoc_kpdateastext,hudoc_originatingbody,hudoc_ecli,hudoc_conclusion
apps:33696/19,33696/19,Podchasov v. Russia,33696/19,1,33696/19,13 February 2024,2024,001-230854,3,,,8|8-1|8-2|41|58,,RUS,,"Podchasov v. Russia, no. 33696/19, 13 February 2024",1,8,2,99cd2ce32cf8|d5256ad78e38,Article 8|Data protection,20240613075829,20260215111534,20240613075829__guide_data_protection_eng.pdf,20260215111534__guide_art_8_eng.pdf,matched,exact_application_set,33696/19,4,CASE OF PODCHASOV v. RUSSIA,33696/19,HEJUD,ENG,2024-02-13T00:00:00,13/02/2024 00:00:00,6,ECLI:CE:ECHR:2024:0213JUD003369619,Violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for correspondence;Respect for private life);Non-pecuniary damage - finding of violation sufficient (Article 41 - Non-pecuniary damage;Just satisfaction)
apps:19295/12,19295/12,Podelean v. Romania (dec.),19295/12,1,19295/12,26 February 2019,2019,001-192174,4,,,3|8|8-1|8-2|35,,ROU,,"Podelean v. Romania (dec.), no. 19295/12, 26 February 2019",1,4,1,e751e8063f8b,Environment,20230923165352,20251212192207,20230923165352__guide_environment_eng.pdf,20251212192207__guide_environment_eng.pdf,matched,exact_application_set,19295/12,2,PODELEAN c. ROUMANIE,19295/12,HFDEC,FRE,2019-02-26T00:00:00,26/02/2019 00:00:00,28,ECLI:CE:ECHR:2019:0226DEC001929512,Irrecevable
apps:66357/14,66357/14,Podeschi v. San Marino,66357/14,1,66357/14,13 April 2017,2017,001-172665,3,,,3|5|5-3|5-4|6|6-1|35|35-1|35-2-b|35-3-a,,SMR,,"Podeschi v. San Marino, no. 66357/14, 13 April 2017",1,13,2,154b01c3289a|22935893a6e6,Article 34/35|Article 5,20230627221844,20251202174715,20230627221844__Admissibility_guide_ENG.pdf,20251202174715__Admissibility_guide_ENG.pdf,matched,exact_application_set,66357/14,6,CASE OF PODESCHI v. SAN MARINO,66357/14,HEJUD,ENG,2017-04-13T00:00:00,13/04/2017 00:00:00,4,ECLI:CE:ECHR:2017:0413JUD006635714,No violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment);No violation of Article 5 - Right to liberty and security (Article 5-3 - Length of pre-trial detention;Reasonableness of pre-trial detention);No violation of Article 5 - Right to liberty and security (Article 5-4 - Procedural guarantees of review;Review of lawfulness of detention)
apps:46726/99,46726/99,Podkolzina v. Latvia,46726/99,1,46726/99,,2002,001-60417,1,,,13|41|P1-3|14,,LVA,,"Podkolzina v. Latvia, no. 46726/99, ECHR 2002-II",1,5,1,0bd62693ae9f,Article 3 Protocol 1,20230923144330,20251220163343,20230923144330__guide_art_3_protocol_1_eng.pdf,20251220163343__guide_art_3_protocol_1_eng.pdf,matched,exact_application_set,46726/99,12,CASE OF PODKOLZINA v. LATVIA,46726/99,HEJUD,ENG,2002-04-09T00:00:00,09/04/2002 00:00:00,7,ECLI:CE:ECHR:2002:0409JUD004672699,Violation of P1-3;Not necessary to examine Art. 14;Not necessary to examine Art. 13;Pecuniary damage - claim dismissed;Non-pecuniary damage - financial award
apps:9870/07,9870/07,Poghossian v. Georgia,9870/07,1,9870/07,24 February 2009,2009,001-91509,3,,,3|46|46-2,,GEO,,"Poghossian v. Georgia, no. 9870/07, 24 February 2009",1,4,1,7ff3d5fc46dd,Prisoners' rights,20230923174222,20240928174327,20230923174222__guide_prisoners_rights_eng.pdf,20240928174327__guide_prisoners_rights_eng.pdf,matched,exact_application_set,9870/07,8,CASE OF POGHOSYAN v. GEORGIA,9870/07,HEJUD,ENG,2009-02-24T00:00:00,24/02/2009 00:00:00,5,ECLI:CE:ECHR:2009:0224JUD000987007,No violation of Art. 3 (substantive aspect);Violation of Art. 3 (substantive aspect)
apps:22999/06,22999/06,Poghosyan and Baghdasaryan v. Armenia,22999/06,1,22999/06,,2012,001-111416,1,,,13|35|41|P7-3,,ARM,,"Poghosyan and Baghdasaryan v. Armenia, no. 22999/06, ECHR 2012",1,5,1,a94e3bc7e2bf,Article 13,20230911235824,20250619163138,20230911235824__guide_art_13_eng.pdf,20250619163138__guide_art_13_eng.pdf,matched,exact_application_set,22999/06,29,CASE OF POGHOSYAN AND BAGHDASARYAN v. ARMENIA,22999/06,HEJUD,ENG,2012-06-12T00:00:00,12/06/2012 00:00:00,6,ECLI:CE:ECHR:2012:0612JUD002299906,Remainder inadmissible;Violation of Article 13 - Right to an effective remedy (Article 13 - Effective remedy);Violation of Article 3 of Protocol No. 7 - Compensation for wrongful conviction (Article 3 of Protocol No. 7 - Compensation;Miscarriage of justice;Conviction);Pecuniary damage - claim dismissed;Non-pecuniary damage - award
name:poiss v austria::1987,,Poiss v. Austria,,0,,23 April 1987,1987,001-57560,3,,,6|6-1|41|P1-1|P1-1-1,,AUT,,"Poiss v. Austria, 23 April 1987, Series A no. 117",1,4,1,96d370a07ab1,Article 6 Civil,20240218053355,20260217135653,20240218053355__guide_art_6_civil_eng.pdf,20260217135653__guide_art_6_civil_eng.pdf,matched,exact_name_and_year,Poiss v. Austria,8,CASE OF POISS v. AUSTRIA,9816/82,HEJUD,ENG,1987-04-23T00:00:00,23/04/1987 00:00:00,9,ECLI:CE:ECHR:1987:0423JUD000981682,Violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Reasonable time);Violation of Article 1 of Protocol No. 1 - Protection of property (Article 1 para. 1 of Protocol No. 1 - Peaceful enjoyment of possessions);Pecuniary damage - reserved (Article 41 - Pecuniary damage;Just satisfaction)
name:poitrimol v france::1993,,Poitrimol v. France,,0,,23 November 1993,1993,001-57858,2,,,6|6-1|6-3-c|6-3|41|6-1+6-3-c,,FRA,,"Poitrimol v. France, 23 November 1993, Series A no. 277-A",1,6,1,4026b1621d4a,Article 6 Criminal,20230911235812,20260217143525,20230911235812__guide_art_6_criminal_eng.pdf,20260217143525__guide_art_6_criminal_eng.pdf,matched,exact_name_and_year,Poitrimol v. France,6,CASE OF POITRIMOL v. FRANCE,14032/88,HEJUD,ENG,1993-11-23T00:00:00,23/11/1993 00:00:00,9,ECLI:CE:ECHR:1993:1123JUD001403288,Violation of Art. 6-1+6-3-c;Pecuniary damage - claim dismissed;Non-pecuniary damage - claim dismissed;Costs and expenses partial award - domestic proceedings;Costs and expenses partial award - Convention proceedings
apps:7193/02,7193/02,Pokhalchuk v. Ukraine,7193/02,1,7193/02,7 October 2010,2010,001-100994,4,,,6|P4-2|P4-2-1,,UKR,,"Pokhalchuk v. Ukraine, no. 7193/02, 7 October 2010",1,3,1,dbfbd08a4477,Article 2 Protocol 4,20230923150809,20240930065636,20230923150809__guide_art_2_protocol_4_eng.pdf,20240930065636__guide_art_2_protocol_4_eng.pdf,matched,exact_application_set,7193/02,4,CASE OF POKHALCHUK v. UKRAINE,7193/02,HEJUD,ENG,2010-10-07T00:00:00,07/10/2010 00:00:00,23,ECLI:CE:ECHR:2010:1007JUD000719302,Violation of Article 6 - Right to a fair trial;Violation of Article 2 of Protocol No. 4 - Freedom of movement-{general} (Article 2 para. 1 of Protocol No. 4 - Freedom of movement)
apps:1103/16,1103/16,Poklykayew v. Poland*,1103/16,1,1103/16,22 June 2023,2023,001-225324,3,,,P7-1|P7-1-1|P7-1-2|41,,POL,,"Poklykayew v. Poland*, no. 1103/16, 22 June 2023",1,1,1,f1175c0d1e5c,Article 1 Protocol 7,20231206112814,20231206112814,20231206112814__guide_art_1_protocol_7_eng.pdf,20231206112814__guide_art_1_protocol_7_eng.pdf,matched,exact_application_set,1103/16,4,CASE OF POKLIKAYEW v. POLAND,1103/16,HEJUD,ENG,2023-06-22T00:00:00,22/06/2023 00:00:00,4,ECLI:CE:ECHR:2023:0622JUD000110316,Violation of Article 1 of Protocol No. 7 - Procedural safeguards relating to expulsion of aliens (Article 1 para. 1 of Protocol No. 7 - Expulsion of an alien);Pecuniary damage - claim dismissed (Article 41 - Pecuniary damage;Just satisfaction);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction)
apps:23450/94,23450/94,Polacco and Garofalo v. Italy,23450/94,1,23450/94,15 September 1997,1997,001-3827,4,,,P1-3,,ITA,,"Polacco and Garofalo v. Italy, no. 23450/94, Commission decision of 15 September 1997, DR 90-A",1,5,1,0bd62693ae9f,Article 3 Protocol 1,20230923144330,20251220163343,20230923144330__guide_art_3_protocol_1_eng.pdf,20251220163343__guide_art_3_protocol_1_eng.pdf,matched,exact_application_set,23450/94,2,POLACCO AND GAROFALO v. ITALY,23450/94,HEDEC,ENG,1997-09-15T00:00:00,15/09/1997 00:00:00,3,ECLI:CE:ECHR:1997:0915DEC002345094,Inadmissible
apps:34147/06,34147/06,Polanco Torres and Movilla Polanco v. Spain,34147/06,1,34147/06,21 September 2010,2010,001-100511,3,,,8|8-1|34,,ESP,,"Polanco Torres and Movilla Polanco v. Spain, no. 34147/06, 21 September 2010",2,27,4,154b01c3289a|1900da194ee4|99cd2ce32cf8|d5256ad78e38,Article 10|Article 34/35|Article 8|Data protection,20230627221844,20260215111534,20230627221844__Admissibility_guide_ENG.pdf,20260215111534__guide_art_8_eng.pdf,matched,exact_application_set,34147/06,7,CASE OF POLANCO TORRES AND MOVILLA POLANCO v. SPAIN,34147/06,HEJUD,ENG,2010-09-21T00:00:00,21/09/2010 00:00:00,6,ECLI:CE:ECHR:2010:0921JUD003414706,Remainder inadmissible;No violation of Art. 8
apps:12886/16,12886/16,Polat v. Austria,12886/16,1,12886/16,20 July 2021,2021,001-211365,1,,,2|2-1|8|8+9|8-1|8-2|9|9-1|9-2|41,,AUT,,"Polat v. Austria, no. 12886/16, 20 July 2021",1,14,2,2fbc08fc30bd|99cd2ce32cf8,Article 8|Article 9,20230923050459,20260215111534,20230923050459__guide_art_8_eng.pdf,20260215111534__guide_art_8_eng.pdf,matched,exact_application_set,12886/16,12,CASE OF POLAT v. AUSTRIA,12886/16,HEJUD,ENG,2021-07-20T00:00:00,20/07/2021 00:00:00,7,ECLI:CE:ECHR:2021:0720JUD001288616,"Violation of Article 8+9 - Right to respect for private and family life (Article 8 - Positive obligations;Article 8-1 - Respect for family life;Respect for private life) (Article 9 - Freedom of thought, conscience and religion;Article 9-1 - Manifest religion or belief;Article 9-2 - Interference;Necessary in a democratic society;Protection of health);Violation of Article 8 - Right to respect for private and family life (Article 8 - Positive obligations;Article 8-1 - Respect for family life;Respect for private life);Pecuniary damage - claim dismissed (Article 41 - Pecuniary damage;Just satisfaction);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction)"
apps:23500/94,23500/94,Polat v. Turkey [GC],23500/94,1,23500/94,8 July 1999,1999,001-58273,2,,,6|6-1|7|9|10|10-1|10-2|35|35-1|41|P1-1,,TUR,,"Polat v. Turkey [GC], no. 23500/94, 8 July 1999",1,5,1,1900da194ee4,Article 10,20230912000014,20250918162301,20230912000014__guide_art_10_eng.pdf,20250918162301__guide_art_10_eng.pdf,matched,exact_application_set,23500/94,6,CASE OF POLAT v. TURKEY,23500/94,HEJUD,ENG,1999-07-08T00:00:00,08/07/1999 00:00:00,8,ECLI:CE:ECHR:1999:0708JUD002350094,Preliminary objection rejected (non-exhaustion);Violation of Art. 10;Not necessary to examine P1-1;Pecuniary damage - financial award;Non-pecuniary damage - financial award;Costs and expenses partial award
apps:2615/10,2615/10,Polednová v. the Czech Republic,2615/10,1,2615/10,21 June 2011,2011,001-105985,3,,,6|6-1|7|7-1|14,,CZE,,"Polednová v. the Czech Republic, no. 2615/10, 21 June 2011",1,3,1,41c295afbaa0,Article 7,20230923043629,20250604140804,20230923043629__guide_art_7_eng.pdf,20250604140804__guide_art_7_eng.pdf,matched,exact_application_set,2615/10,8,POLEDNOVÁ v. THE CZECH REPUBLIC,2615/10,HEDEC,ENG,2011-06-21T00:00:00,21/06/2011 00:00:00,23,ECLI:CE:ECHR:2011:0621DEC000261510,Inadmissible
apps:60776/00,60776/00,Poleshchuk v. Russia,60776/00,1,60776/00,7 October 2004,2004,001-66927,3,,,6|6-1|29|29-3|34,,RUS,,"Poleshchuk v. Russia, no. 60776/00, 7 October 2004",1,7,1,99cd2ce32cf8,Article 8,20230923050459,20260215111534,20230923050459__guide_art_8_eng.pdf,20260215111534__guide_art_8_eng.pdf,matched,exact_application_set,60776/00,8,CASE OF POLESHCHUK v. RUSSIA,60776/00,HEJUD,ENG,2004-10-07T00:00:00,07/10/2004 00:00:00,4,ECLI:CE:ECHR:2004:1007JUD006077600,Violation of Art. 34 with regard to transmission of letters;Inadmissible under Art. 34 with regard to alleged pressure on applicant;Inadmissible under Art. 6-1
apps:26711/07,26711/07,Poletan and Azirovik v. the former Yugoslav Republic of Macedonia,26711/07,1,26711/07,12 May 2016,2016,,,,,,,,,"Poletan and Azirovik v. the former Yugoslav Republic of Macedonia, no. 26711/07 and 2 others, 12 May 2016",1,6,1,4026b1621d4a,Article 6 Criminal,20230911235812,20260217143525,20230911235812__guide_art_6_criminal_eng.pdf,20260217143525__guide_art_6_criminal_eng.pdf,unmatched,ambiguous_application_match,26711/07 || docname_raw:Poletan and Azirovik v. the former Yugoslav Republic of Macedonia || text_clean:Poletan and Azirovik v. the former Yugoslav Republic of Macedonia,52,,,,,,,,,
apps:39412/19,39412/19,Polgar v. Romania,39412/19,1,39412/19,20 July 2021,2021,001-211461,3,,,3|13|13+3|35|35-3-a|41|46|46-2,,ROU,,"Polgar v. Romania, no. 39412/19, 20 July 2021",1,13,3,7ff3d5fc46dd|a94e3bc7e2bf|ed0ed05ac958,Article 13|Article 46|Prisoners' rights,20230911235824,20250918162301,20230911235824__guide_art_13_eng.pdf,20250918162301__guide_art_46_eng.pdf,matched,exact_application_set,39412/19,8,CASE OF POLGAR v. ROMANIA,39412/19,HEJUD,ENG,2021-07-20T00:00:00,20/07/2021 00:00:00,7,ECLI:CE:ECHR:2021:0720JUD003941219,Remainder inadmissible (Art. 35) Admissibility criteria;(Art. 35-3-a) Manifestly ill-founded;Violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment);Violation of Article 13+3 - Right to an effective remedy (Article 13 - Effective remedy) (Article 3 - Degrading treatment;Prohibition of torture);Respondent State to take measures of a general character (Article 46-2 - General measures);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction)
apps:5113/15,5113/15,"Political Party ""Patria"" and Others v. the Republic of Moldova",5113/15,1,5113/15,4 August 2020,2020,002-12922,3,,,41|P1-3,,MDA,,"Political Party ""Patria"" and Others v. the Republic of Moldova, nos. 5113/15 and 14 others, 4 August 2020",1,5,1,0bd62693ae9f,Article 3 Protocol 1,20230923144330,20251220163343,20230923144330__guide_art_3_protocol_1_eng.pdf,20251220163343__guide_art_3_protocol_1_eng.pdf,matched,application_subset_name_year,5113/15,8,"Political Party ""Patria"" and Others v. the Republic of Moldova",5113/15;14963/15;15910/15;16490/15;16809/15;16954/15;17891/15;19030/15;21002/15;21003/15;23146/15;24296/15;24759/15;25502/15;26284/15,CLIN,ENG,2020-08-04T00:00:00,04/08/2020 00:00:00,,,Violation of Article 3 of Protocol No. 1 - Right to free elections-{general} (Article 3 of Protocol No. 1 - Free expression of the opinion of the people);Pecuniary damage - claim dismissed (Article 41 - Pecuniary damage;Just satisfaction);Non-pecuniary damage - finding of violation sufficient (Article 41 - Non-pecuniary damage;Just satisfaction);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction)
apps:12192/86,12192/86,Polley v. Belgium,12192/86,1,12192/86,6 March 1991,1991,001-24535,4,,,5|5-4|5-1-f|5-1|6|6-1|6-2|6-3-a|6-3-b|6-3-d|7|P1-1|P4-2|P4-2-1,,BEL,,"Polley v. Belgium, Commission decision, no. 12192/86, 6 March 1991",1,3,1,dbfbd08a4477,Article 2 Protocol 4,20230923150809,20240930065636,20230923150809__guide_art_2_protocol_4_eng.pdf,20240930065636__guide_art_2_protocol_4_eng.pdf,matched,exact_application_set,12192/86,1,POLLEY contre la BELGIQUE,12192/86,HFDEC,FRE,1991-03-06T00:00:00,06/03/1991 00:00:00,21,ECLI:CE:ECHR:1991:0306DEC001219286,Irrecevable
apps:77317/01,77317/01,Poltorachenko v. Ukraine,77317/01,1,77317/01,18 January 2005,2005,001-67988,3,,,6|6-1|29|29-3|35|35-1|41|P1-1|P1-1-1,,UKR,,"Poltorachenko v. Ukraine, no. 77317/01, 18 January 2005",1,5,1,1b1f8de345be,Article 1 Protocol 1,20230923134648,20260104030038,20230923134648__guide_art_1_protocol_1_eng.pdf,20260104030038__guide_art_1_protocol_1_eng.pdf,matched,exact_application_set,77317/01,5,CASE OF POLTORACHENKO v. UKRAINE,77317/01,HEJUD,ENG,2005-01-18T00:00:00,18/01/2005 00:00:00,5,ECLI:CE:ECHR:2005:0118JUD007731701,Violation of Art. 6-1 with regard to the fairness of the proceedings;Violation of P1-1;Inadmissible under Art. 6-1 with regard to the length of the proceedings;Pecuniary damage - financial award;Non-pecuniary damage - financial award
apps:38812/97,38812/97,Poltoratski v. Ukraine,38812/97,1,38812/97,,2003,001-61059,1,,,3|8|8-1|8-2|9|9-1|9-2|41,,UKR,,"Poltoratski v. Ukraine, no. 38812/97, ECHR 2003-V",2,18,3,2fbc08fc30bd|7ff3d5fc46dd|99cd2ce32cf8,Article 8|Article 9|Prisoners' rights,20230923050459,20260215111534,20230923050459__guide_art_8_eng.pdf,20260215111534__guide_art_8_eng.pdf,matched,exact_application_set,38812/97,12,CASE OF POLTORATSKIY v. UKRAINE,38812/97,HEJUD,ENG,2003-04-29T00:00:00,29/04/2003 00:00:00,7,ECLI:CE:ECHR:2003:0429JUD003881297,"No violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment;Inhuman treatment) (Substantive aspect);Violation of Article 3 - Prohibition of torture (Article 3 - Effective investigation) (Procedural aspect);Violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment) (Substantive aspect);Violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for correspondence;Respect for family life;Respect for private life);Violation of Article 9 - Freedom of thought, conscience and religion (Article 9-1 - Manifest religion or belief);Pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction)"
apps:30997/02,30997/02,Polufakin and Chernyshev v. Russia,30997/02,1,30997/02,25 September 2008,2008,001-88482,4,,,3|6,,RUS,,"Polufakin and Chernyshev v. Russia, no. 30997/02, 25 September 2008",1,6,1,4026b1621d4a,Article 6 Criminal,20230911235812,20260217143525,20230911235812__guide_art_6_criminal_eng.pdf,20260217143525__guide_art_6_criminal_eng.pdf,matched,exact_application_set,30997/02,3,CASE OF POLUFAKIN AND CHERNYSHEV v. RUSSIA,30997/02,HEJUD,ENG,2008-09-25T00:00:00,25/09/2008 00:00:00,4,ECLI:CE:ECHR:2008:0925JUD003099702,Violation of Article 3 - Prohibition of torture (Substantive aspect);Violation of Article 6 - Right to a fair trial
apps:58812/15,58812/15,Polyakh and Others v. Ukraine,58812/15,1,58812/15,17 October 2019,2019,001-196607,3,,,6|6-1|8|8-1|8-2|35|35-1|41,,UKR,,"Polyakh and Others v. Ukraine, nos. 58812/15 and 4 others, 17 October 2019",1,31,5,154b01c3289a|4026b1621d4a|96d370a07ab1|99cd2ce32cf8|cfca8cb0bbc6,Article 34/35|Article 6 Civil|Article 6 Criminal|Article 8|Social rights,20230627221844,20260217143525,20230627221844__Admissibility_guide_ENG.pdf,20260217143525__guide_art_6_criminal_eng.pdf,matched,legacy_identifier_exact_name_and_year,58812/15 || docname_raw:Polyakh and Others v. Ukraine || text_clean:Polyakh and Others v. Ukraine,55,CASE OF POLYAKH AND OTHERS v. UKRAINE,58812/15;53217/16;59099/16;23231/18;47749/18,HEJUD,ENG,2019-10-17T00:00:00,17/10/2019 00:00:00,23,ECLI:CE:ECHR:2019:1017JUD005881215,Preliminary objection joined to merits and dismissed (Art. 35) Admissibility criteria;(Art. 35-1) Exhaustion of domestic remedies;Violation of Article 6 - Right to a fair trial (Article 6 - Administrative proceedings;Article 6-1 - Civil rights and obligations;Reasonable time);Violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for private life);Pecuniary damage - award (Article 41 - Pecuniary damage;Just satisfaction);Non-pecuniary damage - claim dismissed (Article 41 - Non-pecuniary damage;Just satisfaction)
apps:77018/01,77018/01,Polyakov v. Russia,77018/01,1,77018/01,29 January 2009,2009,001-91003,3,,,6|6-1|6-3|6-3-d|41,,RUS,,"Polyakov v. Russia, no. 77018/01, 29 January 2009",1,6,1,4026b1621d4a,Article 6 Criminal,20230911235812,20260217143525,20230911235812__guide_art_6_criminal_eng.pdf,20260217143525__guide_art_6_criminal_eng.pdf,matched,exact_application_set,77018/01,2,CASE OF POLYAKOV v. RUSSIA,77018/01,HEJUD,ENG,2009-01-29T00:00:00,29/01/2009 00:00:00,23,ECLI:CE:ECHR:2009:0129JUD007701801,Remainder inadmissible;Violation of Art. 6-3-d;Non-pecuniary damage - award
apps:35090/09,35090/09,Polyakova and Others v. Russia,35090/09,1,35090/09,7 March 2017,2017,002-11415,3,,,6|6-1|8|8-1|8-2|35|35-1|41,,RUS,,"Polyakova and Others v. Russia, nos. 35090/09 and 3 others, 7 March 2017",1,11,2,7ff3d5fc46dd|99cd2ce32cf8,Article 8|Prisoners' rights,20230923050459,20260215111534,20230923050459__guide_art_8_eng.pdf,20260215111534__guide_art_8_eng.pdf,matched,application_subset_name_year,35090/09,6,Polyakova and Others v. Russia,35090/09;35845/11;45694/13;59747/14,CLIN,ENG,2017-03-07T00:00:00,07/03/2017 00:00:00,,,Violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for family life);Violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Fair hearing);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction);Pecuniary damage - award (Article 41 - Pecuniary damage;Just satisfaction)
